vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(X),avg(Y),avg(Z),avg(u),avg(vtkOriginalPointIds),max(X),max(Y),max(Z),max(u),max(vtkOriginalPointIds),med(X),med(Y),med(Z),med(u),med(vtkOriginalPointIds),min(X),min(Y),min(Z),min(u),min(vtkOriginalPointIds),q1(X),q1(Y),q1(Z),q1(u),q1(vtkOriginalPointIds),q3(X),q3(Y),q3(Z),q3(u),q3(vtkOriginalPointIds),std(X),std(Y),std(Z),std(u),std(vtkOriginalPointIds),vtkValidPointMask
1,0,1,0,0,0.293096,0.707227,0,1.53203e-11,802,0.293096,0.707227,0,1.53203e-11,802,0.293096,0.707227,0,1.53203e-11,802,0.293096,0.707227,0,1.53203e-11,802,0.293096,0.707227,0,1.53203e-11,802,0.293096,0.707227,0,1.53203e-11,802,0,0,0,0,0,1
1,1,1,1,0,0.293096,0.707227,0,8.05763e-11,802,0.293096,0.707227,0,8.05763e-11,802,0.293096,0.707227,0,8.05763e-11,802,0.293096,0.707227,0,8.05763e-11,802,0.293096,0.707227,0,8.05763e-11,802,0.293096,0.707227,0,8.05763e-11,802,0,0,0,0,0,1
1,2,1,2,0,0.293096,0.707227,0,2.24158e-10,802,0.293096,0.707227,0,2.24158e-10,802,0.293096,0.707227,0,2.24158e-10,802,0.293096,0.707227,0,2.24158e-10,802,0.293096,0.707227,0,2.24158e-10,802,0.293096,0.707227,0,2.24158e-10,802,0,0,0,0,0,1
1,3,1,3,0,0.293096,0.707227,0,4.66753e-10,802,0.293096,0.707227,0,4.66753e-10,802,0.293096,0.707227,0,4.66753e-10,802,0.293096,0.707227,0,4.66753e-10,802,0.293096,0.707227,0,4.66753e-10,802,0.293096,0.707227,0,4.66753e-10,802,0,0,0,0,0,1
1,4,1,4,0,0.293096,0.707227,0,8.33406e-10,802,0.293096,0.707227,0,8.33406e-10,802,0.293096,0.707227,0,8.33406e-10,802,0.293096,0.707227,0,8.33406e-10,802,0.293096,0.707227,0,8.33406e-10,802,0.293096,0.707227,0,8.33406e-10,802,0,0,0,0,0,1
1,5,1,5,0,0.293096,0.707227,0,1.35389e-09,802,0.293096,0.707227,0,1.35389e-09,802,0.293096,0.707227,0,1.35389e-09,802,0.293096,0.707227,0,1.35389e-09,802,0.293096,0.707227,0,1.35389e-09,802,0.293096,0.707227,0,1.35389e-09,802,0,0,0,0,0,1
1,6,1,6,0,0.293096,0.707227,0,2.06392e-09,802,0.293096,0.707227,0,2.06392e-09,802,0.293096,0.707227,0,2.06392e-09,802,0.293096,0.707227,0,2.06392e-09,802,0.293096,0.707227,0,2.06392e-09,802,0.293096,0.707227,0,2.06392e-09,802,0,0,0,0,0,1
1,7,1,7,0,0.293096,0.707227,0,3.00605e-09,802,0.293096,0.707227,0,3.00605e-09,802,0.293096,0.707227,0,3.00605e-09,802,0.293096,0.707227,0,3.00605e-09,802,0.293096,0.707227,0,3.00605e-09,802,0.293096,0.707227,0,3.00605e-09,802,0,0,0,0,0,1
1,8,1,8,0,0.293096,0.707227,0,4.23087e-09,802,0.293096,0.707227,0,4.23087e-09,802,0.293096,0.707227,0,4.23087e-09,802,0.293096,0.707227,0,4.23087e-09,802,0.293096,0.707227,0,4.23087e-09,802,0.293096,0.707227,0,4.23087e-09,802,0,0,0,0,0,1
1,9,1,9,0,0.293096,0.707227,0,5.79808e-09,802,0.293096,0.707227,0,5.79808e-09,802,0.293096,0.707227,0,5.79808e-09,802,0.293096,0.707227,0,5.79808e-09,802,0.293096,0.707227,0,5.79808e-09,802,0.293096,0.707227,0,5.79808e-09,802,0,0,0,0,0,1
1,10,1,10,0,0.293096,0.707227,0,7.77787e-09,802,0.293096,0.707227,0,7.77787e-09,802,0.293096,0.707227,0,7.77787e-09,802,0.293096,0.707227,0,7.77787e-09,802,0.293096,0.707227,0,7.77787e-09,802,0.293096,0.707227,0,7.77787e-09,802,0,0,0,0,0,1
