vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(X),avg(Y),avg(Z),avg(u),avg(vtkOriginalPointIds),max(X),max(Y),max(Z),max(u),max(vtkOriginalPointIds),med(X),med(Y),med(Z),med(u),med(vtkOriginalPointIds),min(X),min(Y),min(Z),min(u),min(vtkOriginalPointIds),q1(X),q1(Y),q1(Z),q1(u),q1(vtkOriginalPointIds),q3(X),q3(Y),q3(Z),q3(u),q3(vtkOriginalPointIds),std(X),std(Y),std(Z),std(u),std(vtkOriginalPointIds),vtkValidPointMask
1,450,1,450,0,0.500805,0.499911,0,0.00618859,800,0.500805,0.499911,0,0.00618859,800,0.500805,0.499911,0,0.00618859,800,0.500805,0.499911,0,0.00618859,800,0.500805,0.499911,0,0.00618859,800,0.500805,0.499911,0,0.00618859,800,0,0,0,0,0,1
1,451,1,451,0,0.500805,0.499911,0,0.00629186,800,0.500805,0.499911,0,0.00629186,800,0.500805,0.499911,0,0.00629186,800,0.500805,0.499911,0,0.00629186,800,0.500805,0.499911,0,0.00629186,800,0.500805,0.499911,0,0.00629186,800,0,0,0,0,0,1
1,452,1,452,0,0.500805,0.499911,0,0.00639614,800,0.500805,0.499911,0,0.00639614,800,0.500805,0.499911,0,0.00639614,800,0.500805,0.499911,0,0.00639614,800,0.500805,0.499911,0,0.00639614,800,0.500805,0.499911,0,0.00639614,800,0,0,0,0,0,1
1,453,1,453,0,0.500805,0.499911,0,0.00650134,800,0.500805,0.499911,0,0.00650134,800,0.500805,0.499911,0,0.00650134,800,0.500805,0.499911,0,0.00650134,800,0.500805,0.499911,0,0.00650134,800,0.500805,0.499911,0,0.00650134,800,0,0,0,0,0,1
1,454,1,454,0,0.500805,0.499911,0,0.00660736,800,0.500805,0.499911,0,0.00660736,800,0.500805,0.499911,0,0.00660736,800,0.500805,0.499911,0,0.00660736,800,0.500805,0.499911,0,0.00660736,800,0.500805,0.499911,0,0.00660736,800,0,0,0,0,0,1
1,455,1,455,0,0.500805,0.499911,0,0.00671412,800,0.500805,0.499911,0,0.00671412,800,0.500805,0.499911,0,0.00671412,800,0.500805,0.499911,0,0.00671412,800,0.500805,0.499911,0,0.00671412,800,0.500805,0.499911,0,0.00671412,800,0,0,0,0,0,1
1,456,1,456,0,0.500805,0.499911,0,0.00682153,800,0.500805,0.499911,0,0.00682153,800,0.500805,0.499911,0,0.00682153,800,0.500805,0.499911,0,0.00682153,800,0.500805,0.499911,0,0.00682153,800,0.500805,0.499911,0,0.00682153,800,0,0,0,0,0,1
1,457,1,457,0,0.500805,0.499911,0,0.0069295,800,0.500805,0.499911,0,0.0069295,800,0.500805,0.499911,0,0.0069295,800,0.500805,0.499911,0,0.0069295,800,0.500805,0.499911,0,0.0069295,800,0.500805,0.499911,0,0.0069295,800,0,0,0,0,0,1
1,458,1,458,0,0.500805,0.499911,0,0.00703794,800,0.500805,0.499911,0,0.00703794,800,0.500805,0.499911,0,0.00703794,800,0.500805,0.499911,0,0.00703794,800,0.500805,0.499911,0,0.00703794,800,0.500805,0.499911,0,0.00703794,800,0,0,0,0,0,1
1,459,1,459,0,0.500805,0.499911,0,0.00714675,800,0.500805,0.499911,0,0.00714675,800,0.500805,0.499911,0,0.00714675,800,0.500805,0.499911,0,0.00714675,800,0.500805,0.499911,0,0.00714675,800,0.500805,0.499911,0,0.00714675,800,0,0,0,0,0,1
