vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(X),avg(Y),avg(Z),avg(u),avg(vtkOriginalPointIds),max(X),max(Y),max(Z),max(u),max(vtkOriginalPointIds),med(X),med(Y),med(Z),med(u),med(vtkOriginalPointIds),min(X),min(Y),min(Z),min(u),min(vtkOriginalPointIds),q1(X),q1(Y),q1(Z),q1(u),q1(vtkOriginalPointIds),q3(X),q3(Y),q3(Z),q3(u),q3(vtkOriginalPointIds),std(X),std(Y),std(Z),std(u),std(vtkOriginalPointIds),vtkValidPointMask
1,0,1,0,0,0.5,0.5,0,0.000336976,400,0.5,0.5,0,0.000336976,400,0.5,0.5,0,0.000336976,400,0.5,0.5,0,0.000336976,400,0.5,0.5,0,0.000336976,400,0.5,0.5,0,0.000336976,400,0,0,0,0,0,1
1,1,1,1,0,0.5,0.5,0,0.000343205,400,0.5,0.5,0,0.000343205,400,0.5,0.5,0,0.000343205,400,0.5,0.5,0,0.000343205,400,0.5,0.5,0,0.000343205,400,0.5,0.5,0,0.000343205,400,0,0,0,0,0,1
1,2,1,2,0,0.5,0.5,0,0.000356149,400,0.5,0.5,0,0.000356149,400,0.5,0.5,0,0.000356149,400,0.5,0.5,0,0.000356149,400,0.5,0.5,0,0.000356149,400,0.5,0.5,0,0.000356149,400,0,0,0,0,0,1
1,3,1,3,0,0.5,0.5,0,0.00037648,400,0.5,0.5,0,0.00037648,400,0.5,0.5,0,0.00037648,400,0.5,0.5,0,0.00037648,400,0.5,0.5,0,0.00037648,400,0.5,0.5,0,0.00037648,400,0,0,0,0,0,1
1,4,1,4,0,0.5,0.5,0,0.000404975,400,0.5,0.5,0,0.000404975,400,0.5,0.5,0,0.000404975,400,0.5,0.5,0,0.000404975,400,0.5,0.5,0,0.000404975,400,0.5,0.5,0,0.000404975,400,0,0,0,0,0,1
1,5,1,5,0,0.5,0.5,0,0.000442521,400,0.5,0.5,0,0.000442521,400,0.5,0.5,0,0.000442521,400,0.5,0.5,0,0.000442521,400,0.5,0.5,0,0.000442521,400,0.5,0.5,0,0.000442521,400,0,0,0,0,0,1
1,6,1,6,0,0.5,0.5,0,0.000490111,400,0.5,0.5,0,0.000490111,400,0.5,0.5,0,0.000490111,400,0.5,0.5,0,0.000490111,400,0.5,0.5,0,0.000490111,400,0.5,0.5,0,0.000490111,400,0,0,0,0,0,1
1,7,1,7,0,0.5,0.5,0,0.000548849,400,0.5,0.5,0,0.000548849,400,0.5,0.5,0,0.000548849,400,0.5,0.5,0,0.000548849,400,0.5,0.5,0,0.000548849,400,0.5,0.5,0,0.000548849,400,0,0,0,0,0,1
1,8,1,8,0,0.5,0.5,0,0.000619944,400,0.5,0.5,0,0.000619944,400,0.5,0.5,0,0.000619944,400,0.5,0.5,0,0.000619944,400,0.5,0.5,0,0.000619944,400,0.5,0.5,0,0.000619944,400,0,0,0,0,0,1
1,9,1,9,0,0.5,0.5,0,0.000704718,400,0.5,0.5,0,0.000704718,400,0.5,0.5,0,0.000704718,400,0.5,0.5,0,0.000704718,400,0.5,0.5,0,0.000704718,400,0.5,0.5,0,0.000704718,400,0,0,0,0,0,1
1,10,1,10,0,0.5,0.5,0,0.0008046,400,0.5,0.5,0,0.0008046,400,0.5,0.5,0,0.0008046,400,0.5,0.5,0,0.0008046,400,0.5,0.5,0,0.0008046,400,0.5,0.5,0,0.0008046,400,0,0,0,0,0,1
1,11,1,11,0,0.5,0.5,0,0.000921131,400,0.5,0.5,0,0.000921131,400,0.5,0.5,0,0.000921131,400,0.5,0.5,0,0.000921131,400,0.5,0.5,0,0.000921131,400,0.5,0.5,0,0.000921131,400,0,0,0,0,0,1
1,12,1,12,0,0.5,0.5,0,0.00105596,400,0.5,0.5,0,0.00105596,400,0.5,0.5,0,0.00105596,400,0.5,0.5,0,0.00105596,400,0.5,0.5,0,0.00105596,400,0.5,0.5,0,0.00105596,400,0,0,0,0,0,1
1,13,1,13,0,0.5,0.5,0,0.00121082,400,0.5,0.5,0,0.00121082,400,0.5,0.5,0,0.00121082,400,0.5,0.5,0,0.00121082,400,0.5,0.5,0,0.00121082,400,0.5,0.5,0,0.00121082,400,0,0,0,0,0,1
1,14,1,14,0,0.5,0.5,0,0.00138758,400,0.5,0.5,0,0.00138758,400,0.5,0.5,0,0.00138758,400,0.5,0.5,0,0.00138758,400,0.5,0.5,0,0.00138758,400,0.5,0.5,0,0.00138758,400,0,0,0,0,0,1
1,15,1,15,0,0.5,0.5,0,0.00158817,400,0.5,0.5,0,0.00158817,400,0.5,0.5,0,0.00158817,400,0.5,0.5,0,0.00158817,400,0.5,0.5,0,0.00158817,400,0.5,0.5,0,0.00158817,400,0,0,0,0,0,1
1,16,1,16,0,0.5,0.5,0,0.00181462,400,0.5,0.5,0,0.00181462,400,0.5,0.5,0,0.00181462,400,0.5,0.5,0,0.00181462,400,0.5,0.5,0,0.00181462,400,0.5,0.5,0,0.00181462,400,0,0,0,0,0,1
1,17,1,17,0,0.5,0.5,0,0.00206903,400,0.5,0.5,0,0.00206903,400,0.5,0.5,0,0.00206903,400,0.5,0.5,0,0.00206903,400,0.5,0.5,0,0.00206903,400,0.5,0.5,0,0.00206903,400,0,0,0,0,0,1
1,18,1,18,0,0.5,0.5,0,0.00235358,400,0.5,0.5,0,0.00235358,400,0.5,0.5,0,0.00235358,400,0.5,0.5,0,0.00235358,400,0.5,0.5,0,0.00235358,400,0.5,0.5,0,0.00235358,400,0,0,0,0,0,1
1,19,1,19,0,0.5,0.5,0,0.0026705,400,0.5,0.5,0,0.0026705,400,0.5,0.5,0,0.0026705,400,0.5,0.5,0,0.0026705,400,0.5,0.5,0,0.0026705,400,0.5,0.5,0,0.0026705,400,0,0,0,0,0,1
1,20,1,20,0,0.5,0.5,0,0.00302207,400,0.5,0.5,0,0.00302207,400,0.5,0.5,0,0.00302207,400,0.5,0.5,0,0.00302207,400,0.5,0.5,0,0.00302207,400,0.5,0.5,0,0.00302207,400,0,0,0,0,0,1
1,21,1,21,0,0.5,0.5,0,0.00341061,400,0.5,0.5,0,0.00341061,400,0.5,0.5,0,0.00341061,400,0.5,0.5,0,0.00341061,400,0.5,0.5,0,0.00341061,400,0.5,0.5,0,0.00341061,400,0,0,0,0,0,1
1,22,1,22,0,0.5,0.5,0,0.00383844,400,0.5,0.5,0,0.00383844,400,0.5,0.5,0,0.00383844,400,0.5,0.5,0,0.00383844,400,0.5,0.5,0,0.00383844,400,0.5,0.5,0,0.00383844,400,0,0,0,0,0,1
1,23,1,23,0,0.5,0.5,0,0.00430791,400,0.5,0.5,0,0.00430791,400,0.5,0.5,0,0.00430791,400,0.5,0.5,0,0.00430791,400,0.5,0.5,0,0.00430791,400,0.5,0.5,0,0.00430791,400,0,0,0,0,0,1
