vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(X),avg(Y),avg(Z),avg(u),avg(vtkOriginalPointIds),max(X),max(Y),max(Z),max(u),max(vtkOriginalPointIds),med(X),med(Y),med(Z),med(u),med(vtkOriginalPointIds),min(X),min(Y),min(Z),min(u),min(vtkOriginalPointIds),q1(X),q1(Y),q1(Z),q1(u),q1(vtkOriginalPointIds),q3(X),q3(Y),q3(Z),q3(u),q3(vtkOriginalPointIds),std(X),std(Y),std(Z),std(u),std(vtkOriginalPointIds),vtkValidPointMask
1,0,1,0,0,0.5,0.5,0,0.000346669,400,0.5,0.5,0,0.000346669,400,0.5,0.5,0,0.000346669,400,0.5,0.5,0,0.000346669,400,0.5,0.5,0,0.000346669,400,0.5,0.5,0,0.000346669,400,0,0,0,0,0,1
1,1,1,1,0,0.5,0.5,0,0.000394834,400,0.5,0.5,0,0.000394834,400,0.5,0.5,0,0.000394834,400,0.5,0.5,0,0.000394834,400,0.5,0.5,0,0.000394834,400,0.5,0.5,0,0.000394834,400,0,0,0,0,0,1
1,2,1,2,0,0.5,0.5,0,0.000502224,400,0.5,0.5,0,0.000502224,400,0.5,0.5,0,0.000502224,400,0.5,0.5,0,0.000502224,400,0.5,0.5,0,0.000502224,400,0.5,0.5,0,0.000502224,400,0,0,0,0,0,1
1,3,1,3,0,0.5,0.5,0,0.000686739,400,0.5,0.5,0,0.000686739,400,0.5,0.5,0,0.000686739,400,0.5,0.5,0,0.000686739,400,0.5,0.5,0,0.000686739,400,0.5,0.5,0,0.000686739,400,0,0,0,0,0,1
1,4,1,4,0,0.5,0.5,0,0.000971244,400,0.5,0.5,0,0.000971244,400,0.5,0.5,0,0.000971244,400,0.5,0.5,0,0.000971244,400,0.5,0.5,0,0.000971244,400,0.5,0.5,0,0.000971244,400,0,0,0,0,0,1
1,5,1,5,0,0.5,0.5,0,0.00138348,400,0.5,0.5,0,0.00138348,400,0.5,0.5,0,0.00138348,400,0.5,0.5,0,0.00138348,400,0.5,0.5,0,0.00138348,400,0.5,0.5,0,0.00138348,400,0,0,0,0,0,1
1,6,1,6,0,0.5,0.5,0,0.00195572,400,0.5,0.5,0,0.00195572,400,0.5,0.5,0,0.00195572,400,0.5,0.5,0,0.00195572,400,0.5,0.5,0,0.00195572,400,0.5,0.5,0,0.00195572,400,0,0,0,0,0,1
1,7,1,7,0,0.5,0.5,0,0.00272413,400,0.5,0.5,0,0.00272413,400,0.5,0.5,0,0.00272413,400,0.5,0.5,0,0.00272413,400,0.5,0.5,0,0.00272413,400,0.5,0.5,0,0.00272413,400,0,0,0,0,0,1
1,8,1,8,0,0.5,0.5,0,0.00372772,400,0.5,0.5,0,0.00372772,400,0.5,0.5,0,0.00372772,400,0.5,0.5,0,0.00372772,400,0.5,0.5,0,0.00372772,400,0.5,0.5,0,0.00372772,400,0,0,0,0,0,1
1,9,1,9,0,0.5,0.5,0,0.00500698,400,0.5,0.5,0,0.00500698,400,0.5,0.5,0,0.00500698,400,0.5,0.5,0,0.00500698,400,0.5,0.5,0,0.00500698,400,0.5,0.5,0,0.00500698,400,0,0,0,0,0,1
1,10,1,10,0,0.5,0.5,0,0.00660226,400,0.5,0.5,0,0.00660226,400,0.5,0.5,0,0.00660226,400,0.5,0.5,0,0.00660226,400,0.5,0.5,0,0.00660226,400,0.5,0.5,0,0.00660226,400,0,0,0,0,0,1
1,11,1,11,0,0.5,0.5,0,0.00855185,400,0.5,0.5,0,0.00855185,400,0.5,0.5,0,0.00855185,400,0.5,0.5,0,0.00855185,400,0.5,0.5,0,0.00855185,400,0.5,0.5,0,0.00855185,400,0,0,0,0,0,1
1,12,1,12,0,0.5,0.5,0,0.0108899,400,0.5,0.5,0,0.0108899,400,0.5,0.5,0,0.0108899,400,0.5,0.5,0,0.0108899,400,0.5,0.5,0,0.0108899,400,0.5,0.5,0,0.0108899,400,0,0,0,0,0,1
1,13,1,13,0,0.5,0.5,0,0.0136446,400,0.5,0.5,0,0.0136446,400,0.5,0.5,0,0.0136446,400,0.5,0.5,0,0.0136446,400,0.5,0.5,0,0.0136446,400,0.5,0.5,0,0.0136446,400,0,0,0,0,0,1
1,14,1,14,0,0.5,0.5,0,0.0168357,400,0.5,0.5,0,0.0168357,400,0.5,0.5,0,0.0168357,400,0.5,0.5,0,0.0168357,400,0.5,0.5,0,0.0168357,400,0.5,0.5,0,0.0168357,400,0,0,0,0,0,1
1,15,1,15,0,0.5,0.5,0,0.0204733,400,0.5,0.5,0,0.0204733,400,0.5,0.5,0,0.0204733,400,0.5,0.5,0,0.0204733,400,0.5,0.5,0,0.0204733,400,0.5,0.5,0,0.0204733,400,0,0,0,0,0,1
1,16,1,16,0,0.5,0.5,0,0.0245559,400,0.5,0.5,0,0.0245559,400,0.5,0.5,0,0.0245559,400,0.5,0.5,0,0.0245559,400,0.5,0.5,0,0.0245559,400,0.5,0.5,0,0.0245559,400,0,0,0,0,0,1
1,17,1,17,0,0.5,0.5,0,0.0290698,400,0.5,0.5,0,0.0290698,400,0.5,0.5,0,0.0290698,400,0.5,0.5,0,0.0290698,400,0.5,0.5,0,0.0290698,400,0.5,0.5,0,0.0290698,400,0,0,0,0,0,1
1,18,1,18,0,0.5,0.5,0,0.033988,400,0.5,0.5,0,0.033988,400,0.5,0.5,0,0.033988,400,0.5,0.5,0,0.033988,400,0.5,0.5,0,0.033988,400,0.5,0.5,0,0.033988,400,0,0,0,0,0,1
