vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(X),avg(Y),avg(Z),avg(u),avg(vtkOriginalPointIds),max(X),max(Y),max(Z),max(u),max(vtkOriginalPointIds),med(X),med(Y),med(Z),med(u),med(vtkOriginalPointIds),min(X),min(Y),min(Z),min(u),min(vtkOriginalPointIds),q1(X),q1(Y),q1(Z),q1(u),q1(vtkOriginalPointIds),q3(X),q3(Y),q3(Z),q3(u),q3(vtkOriginalPointIds),std(X),std(Y),std(Z),std(u),std(vtkOriginalPointIds),vtkValidPointMask
1,0,1,0,0,0.5,0.5,0,0.000346665,400,0.5,0.5,0,0.000346665,400,0.5,0.5,0,0.000346665,400,0.5,0.5,0,0.000346665,400,0.5,0.5,0,0.000346665,400,0.5,0.5,0,0.000346665,400,0,0,0,0,0,1
1,1,1,1,0,0.5,0.5,0,0.000394813,400,0.5,0.5,0,0.000394813,400,0.5,0.5,0,0.000394813,400,0.5,0.5,0,0.000394813,400,0.5,0.5,0,0.000394813,400,0.5,0.5,0,0.000394813,400,0,0,0,0,0,1
1,2,1,2,0,0.5,0.5,0,0.000502169,400,0.5,0.5,0,0.000502169,400,0.5,0.5,0,0.000502169,400,0.5,0.5,0,0.000502169,400,0.5,0.5,0,0.000502169,400,0.5,0.5,0,0.000502169,400,0,0,0,0,0,1
1,3,1,3,0,0.5,0.5,0,0.000686636,400,0.5,0.5,0,0.000686636,400,0.5,0.5,0,0.000686636,400,0.5,0.5,0,0.000686636,400,0.5,0.5,0,0.000686636,400,0.5,0.5,0,0.000686636,400,0,0,0,0,0,1
1,4,1,4,0,0.5,0.5,0,0.000971083,400,0.5,0.5,0,0.000971083,400,0.5,0.5,0,0.000971083,400,0.5,0.5,0,0.000971083,400,0.5,0.5,0,0.000971083,400,0.5,0.5,0,0.000971083,400,0,0,0,0,0,1
1,5,1,5,0,0.5,0.5,0,0.00138325,400,0.5,0.5,0,0.00138325,400,0.5,0.5,0,0.00138325,400,0.5,0.5,0,0.00138325,400,0.5,0.5,0,0.00138325,400,0.5,0.5,0,0.00138325,400,0,0,0,0,0,1
1,6,1,6,0,0.5,0.5,0,0.00195543,400,0.5,0.5,0,0.00195543,400,0.5,0.5,0,0.00195543,400,0.5,0.5,0,0.00195543,400,0.5,0.5,0,0.00195543,400,0.5,0.5,0,0.00195543,400,0,0,0,0,0,1
1,7,1,7,0,0.5,0.5,0,0.00272377,400,0.5,0.5,0,0.00272377,400,0.5,0.5,0,0.00272377,400,0.5,0.5,0,0.00272377,400,0.5,0.5,0,0.00272377,400,0.5,0.5,0,0.00272377,400,0,0,0,0,0,1
1,8,1,8,0,0.5,0.5,0,0.0037273,400,0.5,0.5,0,0.0037273,400,0.5,0.5,0,0.0037273,400,0.5,0.5,0,0.0037273,400,0.5,0.5,0,0.0037273,400,0.5,0.5,0,0.0037273,400,0,0,0,0,0,1
1,9,1,9,0,0.5,0.5,0,0.00500652,400,0.5,0.5,0,0.00500652,400,0.5,0.5,0,0.00500652,400,0.5,0.5,0,0.00500652,400,0.5,0.5,0,0.00500652,400,0.5,0.5,0,0.00500652,400,0,0,0,0,0,1
1,10,1,10,0,0.5,0.5,0,0.00660176,400,0.5,0.5,0,0.00660176,400,0.5,0.5,0,0.00660176,400,0.5,0.5,0,0.00660176,400,0.5,0.5,0,0.00660176,400,0.5,0.5,0,0.00660176,400,0,0,0,0,0,1
1,11,1,11,0,0.5,0.5,0,0.00855133,400,0.5,0.5,0,0.00855133,400,0.5,0.5,0,0.00855133,400,0.5,0.5,0,0.00855133,400,0.5,0.5,0,0.00855133,400,0.5,0.5,0,0.00855133,400,0,0,0,0,0,1
1,12,1,12,0,0.5,0.5,0,0.0108894,400,0.5,0.5,0,0.0108894,400,0.5,0.5,0,0.0108894,400,0.5,0.5,0,0.0108894,400,0.5,0.5,0,0.0108894,400,0.5,0.5,0,0.0108894,400,0,0,0,0,0,1
1,13,1,13,0,0.5,0.5,0,0.0136442,400,0.5,0.5,0,0.0136442,400,0.5,0.5,0,0.0136442,400,0.5,0.5,0,0.0136442,400,0.5,0.5,0,0.0136442,400,0.5,0.5,0,0.0136442,400,0,0,0,0,0,1
1,14,1,14,0,0.5,0.5,0,0.0168355,400,0.5,0.5,0,0.0168355,400,0.5,0.5,0,0.0168355,400,0.5,0.5,0,0.0168355,400,0.5,0.5,0,0.0168355,400,0.5,0.5,0,0.0168355,400,0,0,0,0,0,1
1,15,1,15,0,0.5,0.5,0,0.0204736,400,0.5,0.5,0,0.0204736,400,0.5,0.5,0,0.0204736,400,0.5,0.5,0,0.0204736,400,0.5,0.5,0,0.0204736,400,0.5,0.5,0,0.0204736,400,0,0,0,0,0,1
