vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(X),avg(Y),avg(Z),avg(u),avg(vtkOriginalPointIds),max(X),max(Y),max(Z),max(u),max(vtkOriginalPointIds),med(X),med(Y),med(Z),med(u),med(vtkOriginalPointIds),min(X),min(Y),min(Z),min(u),min(vtkOriginalPointIds),q1(X),q1(Y),q1(Z),q1(u),q1(vtkOriginalPointIds),q3(X),q3(Y),q3(Z),q3(u),q3(vtkOriginalPointIds),std(X),std(Y),std(Z),std(u),std(vtkOriginalPointIds),vtkValidPointMask
1,0,1,0,0,0.291987,0.706219,0,6.45109e-08,402,0.291987,0.706219,0,6.45109e-08,402,0.291987,0.706219,0,6.45109e-08,402,0.291987,0.706219,0,6.45109e-08,402,0.291987,0.706219,0,6.45109e-08,402,0.291987,0.706219,0,6.45109e-08,402,0,0,0,0,0,1
1,1,1,1,0,0.291987,0.706219,0,9.3511e-08,402,0.291987,0.706219,0,9.3511e-08,402,0.291987,0.706219,0,9.3511e-08,402,0.291987,0.706219,0,9.3511e-08,402,0.291987,0.706219,0,9.3511e-08,402,0.291987,0.706219,0,9.3511e-08,402,0,0,0,0,0,1
1,2,1,2,0,0.291987,0.706219,0,1.75069e-07,402,0.291987,0.706219,0,1.75069e-07,402,0.291987,0.706219,0,1.75069e-07,402,0.291987,0.706219,0,1.75069e-07,402,0.291987,0.706219,0,1.75069e-07,402,0.291987,0.706219,0,1.75069e-07,402,0,0,0,0,0,1
1,3,1,3,0,0.291987,0.706219,0,3.61638e-07,402,0.291987,0.706219,0,3.61638e-07,402,0.291987,0.706219,0,3.61638e-07,402,0.291987,0.706219,0,3.61638e-07,402,0.291987,0.706219,0,3.61638e-07,402,0.291987,0.706219,0,3.61638e-07,402,0,0,0,0,0,1
1,4,1,4,0,0.291987,0.706219,0,7.50241e-07,402,0.291987,0.706219,0,7.50241e-07,402,0.291987,0.706219,0,7.50241e-07,402,0.291987,0.706219,0,7.50241e-07,402,0.291987,0.706219,0,7.50241e-07,402,0.291987,0.706219,0,7.50241e-07,402,0,0,0,0,0,1
1,5,1,5,0,0.291987,0.706219,0,1.51116e-06,402,0.291987,0.706219,0,1.51116e-06,402,0.291987,0.706219,0,1.51116e-06,402,0.291987,0.706219,0,1.51116e-06,402,0.291987,0.706219,0,1.51116e-06,402,0.291987,0.706219,0,1.51116e-06,402,0,0,0,0,0,1
1,6,1,6,0,0.291987,0.706219,0,2.92955e-06,402,0.291987,0.706219,0,2.92955e-06,402,0.291987,0.706219,0,2.92955e-06,402,0.291987,0.706219,0,2.92955e-06,402,0.291987,0.706219,0,2.92955e-06,402,0.291987,0.706219,0,2.92955e-06,402,0,0,0,0,0,1
1,7,1,7,0,0.291987,0.706219,0,5.46328e-06,402,0.291987,0.706219,0,5.46328e-06,402,0.291987,0.706219,0,5.46328e-06,402,0.291987,0.706219,0,5.46328e-06,402,0.291987,0.706219,0,5.46328e-06,402,0.291987,0.706219,0,5.46328e-06,402,0,0,0,0,0,1
1,8,1,8,0,0.291987,0.706219,0,9.81995e-06,402,0.291987,0.706219,0,9.81995e-06,402,0.291987,0.706219,0,9.81995e-06,402,0.291987,0.706219,0,9.81995e-06,402,0.291987,0.706219,0,9.81995e-06,402,0.291987,0.706219,0,9.81995e-06,402,0,0,0,0,0,1
1,9,1,9,0,0.291987,0.706219,0,1.70553e-05,402,0.291987,0.706219,0,1.70553e-05,402,0.291987,0.706219,0,1.70553e-05,402,0.291987,0.706219,0,1.70553e-05,402,0.291987,0.706219,0,1.70553e-05,402,0.291987,0.706219,0,1.70553e-05,402,0,0,0,0,0,1
1,10,1,10,0,0.291987,0.706219,0,2.8694e-05,402,0.291987,0.706219,0,2.8694e-05,402,0.291987,0.706219,0,2.8694e-05,402,0.291987,0.706219,0,2.8694e-05,402,0.291987,0.706219,0,2.8694e-05,402,0.291987,0.706219,0,2.8694e-05,402,0,0,0,0,0,1
1,11,1,11,0,0.291987,0.706219,0,4.68712e-05,402,0.291987,0.706219,0,4.68712e-05,402,0.291987,0.706219,0,4.68712e-05,402,0.291987,0.706219,0,4.68712e-05,402,0.291987,0.706219,0,4.68712e-05,402,0.291987,0.706219,0,4.68712e-05,402,0,0,0,0,0,1
1,12,1,12,0,0.291987,0.706219,0,7.44928e-05,402,0.291987,0.706219,0,7.44928e-05,402,0.291987,0.706219,0,7.44928e-05,402,0.291987,0.706219,0,7.44928e-05,402,0.291987,0.706219,0,7.44928e-05,402,0.291987,0.706219,0,7.44928e-05,402,0,0,0,0,0,1
1,13,1,13,0,0.291987,0.706219,0,0.000115407,402,0.291987,0.706219,0,0.000115407,402,0.291987,0.706219,0,0.000115407,402,0.291987,0.706219,0,0.000115407,402,0.291987,0.706219,0,0.000115407,402,0.291987,0.706219,0,0.000115407,402,0,0,0,0,0,1
1,14,1,14,0,0.291987,0.706219,0,0.000174582,402,0.291987,0.706219,0,0.000174582,402,0.291987,0.706219,0,0.000174582,402,0.291987,0.706219,0,0.000174582,402,0.291987,0.706219,0,0.000174582,402,0.291987,0.706219,0,0.000174582,402,0,0,0,0,0,1
1,15,1,15,0,0.291987,0.706219,0,0.000258271,402,0.291987,0.706219,0,0.000258271,402,0.291987,0.706219,0,0.000258271,402,0.291987,0.706219,0,0.000258271,402,0.291987,0.706219,0,0.000258271,402,0.291987,0.706219,0,0.000258271,402,0,0,0,0,0,1
1,16,1,16,0,0.291987,0.706219,0,0.000374167,402,0.291987,0.706219,0,0.000374167,402,0.291987,0.706219,0,0.000374167,402,0.291987,0.706219,0,0.000374167,402,0.291987,0.706219,0,0.000374167,402,0.291987,0.706219,0,0.000374167,402,0,0,0,0,0,1
1,17,1,17,0,0.291987,0.706219,0,0.000531515,402,0.291987,0.706219,0,0.000531515,402,0.291987,0.706219,0,0.000531515,402,0.291987,0.706219,0,0.000531515,402,0.291987,0.706219,0,0.000531515,402,0.291987,0.706219,0,0.000531515,402,0,0,0,0,0,1
1,18,1,18,0,0.291987,0.706219,0,0.000741172,402,0.291987,0.706219,0,0.000741172,402,0.291987,0.706219,0,0.000741172,402,0.291987,0.706219,0,0.000741172,402,0.291987,0.706219,0,0.000741172,402,0.291987,0.706219,0,0.000741172,402,0,0,0,0,0,1
1,19,1,19,0,0.291987,0.706219,0,0.00101561,402,0.291987,0.706219,0,0.00101561,402,0.291987,0.706219,0,0.00101561,402,0.291987,0.706219,0,0.00101561,402,0.291987,0.706219,0,0.00101561,402,0.291987,0.706219,0,0.00101561,402,0,0,0,0,0,1
1,20,1,20,0,0.291987,0.706219,0,0.00136886,402,0.291987,0.706219,0,0.00136886,402,0.291987,0.706219,0,0.00136886,402,0.291987,0.706219,0,0.00136886,402,0.291987,0.706219,0,0.00136886,402,0.291987,0.706219,0,0.00136886,402,0,0,0,0,0,1
1,21,1,21,0,0.291987,0.706219,0,0.00181631,402,0.291987,0.706219,0,0.00181631,402,0.291987,0.706219,0,0.00181631,402,0.291987,0.706219,0,0.00181631,402,0.291987,0.706219,0,0.00181631,402,0.291987,0.706219,0,0.00181631,402,0,0,0,0,0,1
1,22,1,22,0,0.291987,0.706219,0,0.0023745,402,0.291987,0.706219,0,0.0023745,402,0.291987,0.706219,0,0.0023745,402,0.291987,0.706219,0,0.0023745,402,0.291987,0.706219,0,0.0023745,402,0.291987,0.706219,0,0.0023745,402,0,0,0,0,0,1
1,23,1,23,0,0.291987,0.706219,0,0.00306072,402,0.291987,0.706219,0,0.00306072,402,0.291987,0.706219,0,0.00306072,402,0.291987,0.706219,0,0.00306072,402,0.291987,0.706219,0,0.00306072,402,0.291987,0.706219,0,0.00306072,402,0,0,0,0,0,1
1,24,1,24,0,0.291987,0.706219,0,0.00389265,402,0.291987,0.706219,0,0.00389265,402,0.291987,0.706219,0,0.00389265,402,0.291987,0.706219,0,0.00389265,402,0.291987,0.706219,0,0.00389265,402,0.291987,0.706219,0,0.00389265,402,0,0,0,0,0,1
1,25,1,25,0,0.291987,0.706219,0,0.00488773,402,0.291987,0.706219,0,0.00488773,402,0.291987,0.706219,0,0.00488773,402,0.291987,0.706219,0,0.00488773,402,0.291987,0.706219,0,0.00488773,402,0.291987,0.706219,0,0.00488773,402,0,0,0,0,0,1
1,26,1,26,0,0.291987,0.706219,0,0.0060627,402,0.291987,0.706219,0,0.0060627,402,0.291987,0.706219,0,0.0060627,402,0.291987,0.706219,0,0.0060627,402,0.291987,0.706219,0,0.0060627,402,0.291987,0.706219,0,0.0060627,402,0,0,0,0,0,1
1,27,1,27,0,0.291987,0.706219,0,0.00743285,402,0.291987,0.706219,0,0.00743285,402,0.291987,0.706219,0,0.00743285,402,0.291987,0.706219,0,0.00743285,402,0.291987,0.706219,0,0.00743285,402,0.291987,0.706219,0,0.00743285,402,0,0,0,0,0,1
1,28,1,28,0,0.291987,0.706219,0,0.00901145,402,0.291987,0.706219,0,0.00901145,402,0.291987,0.706219,0,0.00901145,402,0.291987,0.706219,0,0.00901145,402,0.291987,0.706219,0,0.00901145,402,0.291987,0.706219,0,0.00901145,402,0,0,0,0,0,1
1,29,1,29,0,0.291987,0.706219,0,0.0108091,402,0.291987,0.706219,0,0.0108091,402,0.291987,0.706219,0,0.0108091,402,0.291987,0.706219,0,0.0108091,402,0.291987,0.706219,0,0.0108091,402,0.291987,0.706219,0,0.0108091,402,0,0,0,0,0,1
1,30,1,30,0,0.291987,0.706219,0,0.0128329,402,0.291987,0.706219,0,0.0128329,402,0.291987,0.706219,0,0.0128329,402,0.291987,0.706219,0,0.0128329,402,0.291987,0.706219,0,0.0128329,402,0.291987,0.706219,0,0.0128329,402,0,0,0,0,0,1
1,31,1,31,0,0.291987,0.706219,0,0.0150862,402,0.291987,0.706219,0,0.0150862,402,0.291987,0.706219,0,0.0150862,402,0.291987,0.706219,0,0.0150862,402,0.291987,0.706219,0,0.0150862,402,0.291987,0.706219,0,0.0150862,402,0,0,0,0,0,1
1,32,1,32,0,0.291987,0.706219,0,0.0175678,402,0.291987,0.706219,0,0.0175678,402,0.291987,0.706219,0,0.0175678,402,0.291987,0.706219,0,0.0175678,402,0.291987,0.706219,0,0.0175678,402,0.291987,0.706219,0,0.0175678,402,0,0,0,0,0,1
